lng,lat
9.491,51.2993
0.0,0.0
-73.5848,45.4995
-77.2481,38.6583
-97.822,37.751
8.6843,50.1188
10.7747,59.8468
24.7518,42.1513
72.8826,19.0728
11.4139,53.7589
-2.1685,52.7267
34.7647,32.0678
127.75,26.3833
8.1551,47.1449
14.1882,40.8971
-74.0247,40.793
24.0,56.0
120.5954,31.3041
-79.3716,43.6319
-122.0004,37.5625
24.0,56.0
139.7459,35.5826
-74.0247,40.793
8.7241,47.5056
114.15,22.2909
-121.8914,37.3388
4.8995,52.3824
-6.2488,53.3338
-74.4606,40.5511
-86.7886,36.0048
28.0583,-26.2309
2.3387,48.8582
23.3175,42.683
-74.0247,40.793
-118.4414,34.0648
114.15,22.2909
143.2104,-33.494
2.3387,48.8582
-18.0,65.0
8.6879,49.4071
-88.0489,41.7518
24.9375,60.1708
-79.3623,43.6547
8.4728,49.8094
2.0,46.0
120.1619,30.294
7.4657,51.5607
116.3889,39.9288
151.1906,-33.9256
-91.5149,41.6622
2.0,46.0
13.3333,47.3333
-76.4988,39.3888
9.491,51.2993
9.491,51.2993
-88.262,42.0382
-77.4728,39.0481
9.0,51.0
8.6843,50.1188
4.8995,52.3824
-83.0235,39.9653
9.491,51.2993
4.5518,51.9446
120.1619,30.294
-75.9309,42.1151
9.491,51.2993
9.6603,52.414
-73.9975,40.7308
-77.4728,39.0481
-0.3571,51.8168
114.1667,22.25
-122.0748,37.4043
2.3387,48.8582
-122.3004,47.4902
26.1033,44.4354
2.3387,48.8582
-73.75,45.6167
-0.1871,51.7969
-77.4728,39.0481
2.0,46.0
18.056,59.3247
-122.4754,37.7211
113.7266,34.7725
-0.6789,52.3636
0.0,0.0
8.6879,49.4071
-121.8914,37.3388
5.7062,51.254
9.491,51.2993
-119.7143,45.8491
14.5148,50.0766
9.491,51.2993
25.296,54.7081
9.491,51.2993
-75.7398,45.4448
8.6879,49.4071
-1.1536,51.9
6.9385,50.9036
-84.4455,33.7838
9.491,51.2993
153.0169,-27.4737
103.8547,1.2929
4.9392,52.352
114.1667,22.25
2.3387,48.8582
103.8547,1.2929
103.8,1.3667
-47.409,-23.5822
-74.1403,40.8364
11.1617,49.405
-6.2488,53.3338
103.8,1.3667
139.7459,35.5826
8.6843,50.1188
8.6843,50.1188
149.1353,-35.2747
9.491,51.2993
8.7147,50.1103
15.5667,47.0833
21.2949,52.3163
9.491,51.2993
114.1,22.3667
8.7782,47.2011
0.0,0.0
114.1667,22.25
5.3768,52.2007
8.7782,47.2011
112.5,2.5
-79.4177,43.7335
8.6879,49.4071
120.1619,30.294
37.6068,55.7386
11.1617,49.405
-122.4407,37.7703
0.0,0.0
10.7747,59.8468
2.3387,48.8582
11.1617,49.405
9.491,51.2993
151.1906,-33.9256
-119.7143,45.8491
9.0,51.0
9.491,51.2993
2.0,46.0
103.8,1.3667
9.491,51.2993
-121.9753,37.3417
-74.2307,40.4652
103.6839,1.314
136.6333,36.4333
24.0,56.0
-0.6658,51.5353
7.7905,48.8156
8.6879,49.4071
116.3883,39.9289
9.491,51.2993
30.2619,59.8981
11.0683,49.4475
-123.2746,44.5928
-87.9719,42.2288
-64.0,-34.0
105.0,35.0
-97.822,37.751
-0.093,51.5164
9.491,51.2993
8.5546,47.3664
149.1466,-35.2619
-123.1103,49.282
-0.093,51.5164
24.9375,60.1708
120.1619,30.294
2.3281,48.8607
4.6568,52.3902
4.8995,52.3824
4.7084,52.5253
4.9167,52.35
4.9167,52.35
-122.0748,37.4043
103.8547,1.2929
-94.5686,39.1484
11.0683,49.4475
18.2068,46.0967
9.0,51.0
-78.9464,36.0229
103.6839,1.314
-1.3774,50.8213
18.9497,69.6601
3.575,51.4449
72.8826,19.0728
5.3001,59.2801
4.8995,52.3824
-119.7143,45.8491
-74.0247,40.793
-97.822,37.751
2.4934,48.7179
46.7152,24.6537
139.6401,35.5301
-75.1474,39.9476
13.912,51.1111
9.0,51.0
103.8566,1.3248
-73.5848,45.4995
14.5046,46.0503
8.6879,49.4071
37.6068,55.7386
8.6843,50.1188
6.2718,50.8185
-73.5848,45.4995
120.1619,30.294
7.5733,47.5584
15.0,62.0
2.3387,48.8582
9.491,51.2993
-121.9753,37.3417
25.5694,41.9403
-75.1995,39.9597
120.1619,30.294
2.3387,48.8582
116.3883,39.9289
6.7897,52.2553
2.3387,48.8582
8.6843,50.1188
-83.0235,39.9653
8.6879,49.4071
139.7532,35.6882
-87.9435,41.8957
-119.7143,45.8491
9.3017,45.0744
-121.9753,37.3417
8.6843,50.1188
8.6879,49.4071
9.0,51.0
114.0333,22.4333
2.3387,48.8582
16.6563,64.6268
8.6843,50.1188
-82.8799,40.0326
5.9322,52.9386
37.6068,55.7386
18.05,59.3333
9.491,51.2993
-122.3447,47.6144
-77.4728,39.0481
-117.6599,34.1371
8.6843,50.1188
9.491,51.2993
8.6879,49.4071
9.0,51.0
126.9741,37.5112
103.6839,1.314
11.1617,49.405
-82.6325,27.7963
-97.822,37.751
18.4155,-33.9165
-73.548,41.0641
8.6879,49.4071
2.3387,48.8582
9.491,51.2993
116.3883,39.9289
103.8,1.3667
-122.6398,45.5173
8.6843,50.1188
-74.0247,40.793
110.3818,1.5419
-80.2318,25.8119
-77.3939,38.9258
23.2739,49.4091
18.056,59.3247
2.3387,48.8582
24.9375,60.1708
-3.684,40.4172
120.1619,30.294
2.3387,48.8582
151.2002,-33.8591
-97.3831,32.7015
-118.4252,34.0318
103.8547,1.2929
-77.4728,39.0481
37.6172,55.7527
25.296,54.7081
2.3387,48.8582
-77.3393,39.4442
11.1617,49.405
9.491,51.2993
-0.7796,44.3083
103.8547,1.2929
9.444,47.1825
-73.5023,45.5183
9.491,51.2993
-80.2318,25.8119
-92.3419,34.7456
8.6879,49.4071
9.491,51.2993
126.7288,37.4562
4.9392,52.352
68.0,48.0
6.8776,52.1921
4.2461,51.9046
24.9375,60.1708
-0.6658,51.5353
5.7546,58.9608
2.0,46.0
5.5474,51.4746
-77.036,38.9208
4.4598,51.9303
-121.9753,37.3417
9.0,51.0
9.491,51.2993
2.3387,48.8582
120.6839,24.1469
24.9375,60.1708
18.0009,59.36
0.4423,51.1726
9.491,51.2993
7.6217,46.7512
-81.2499,32.107
139.7532,35.6882
139.7532,35.6882
113.3012,33.7385
-97.822,37.751
-121.9753,37.3417
105.0,35.0
45.0,53.1958
-82.4948,28.0109
-119.7143,45.8491
2.3387,48.8582
14.4112,50.0848
-97.822,37.751
-121.9753,37.3417
-123.0961,49.2643
-121.9753,37.3417
9.491,51.2993
-118.278,34.0584
-6.2488,53.3338
-93.3461,45.1184
30.5233,50.45
2.3281,48.8607
-97.3325,32.6469
-149.78,61.1054
8.5299,47.4504
2.3869,48.9163
-87.6285,41.8798
18.056,59.3247
8.6843,50.1188
-121.9126,37.3209
107.6071,-6.9217
-72.9828,41.597
-117.1276,32.7651
4.6419,52.3615
-97.822,37.751
30.5233,50.45
139.6533,35.6466
2.3387,48.8582
-79.6708,43.606
114.15,22.2909
9.0,51.0
2.0,46.0
10.0213,45.1332
-73.5794,45.5063
8.6843,50.1188
-122.33,37.5517
-123.1291,49.2825
-77.4728,39.0481
112.5,2.5
15.2066,59.2741
21.0362,52.2394
20.5234,48.9545
-122.5215,45.6652
-121.2379,44.3909
-121.9753,37.3417
-111.6442,40.2342
-80.0333,44.3269
-1.3773,54.887
-97.822,37.751
-83.0235,39.9653
9.491,51.2993
9.0,51.0
-2.1985,51.4756
116.3883,39.9289
-97.822,37.751
13.3985,52.5174
24.7097,48.9215
-0.0638,51.5128
105.0,35.0
-111.8686,40.8792
-98.1983,29.7565
-74.1403,40.8364
8.6843,50.1188
-97.822,37.751
114.15,22.2909
-119.7143,45.8491
9.0,51.0
139.474,36.0288
11.0683,49.4475
-87.7043,41.9209
4.9392,52.352
8.6843,50.1188
8.6843,50.1188
4.35,50.85
-119.7143,45.8491
-73.5848,45.4995
-122.33,37.5517
2.0,46.0
14.5148,50.0766
25.0,43.0
-78.4034,40.5222
24.7323,59.433
8.6879,49.4071
9.491,51.2993
11.5724,43.5252
0.0,0.0
9.491,51.2993
9.491,51.2993
-74.4606,40.5511
103.8547,1.2929
151.2002,-33.8591
2.3387,48.8582
9.491,51.2993
-72.9302,41.3186
8.6843,50.1188
-90.2575,38.6433
-122.0703,37.8753
-71.1557,42.4188
-0.1224,51.4964
112.5,2.5
-81.506,30.3511
126.9741,37.5112
103.8,1.3667
-77.4728,39.0481
13.3985,52.5174
-119.7143,45.8491
4.8995,52.3824
114.1667,22.25
2.3281,48.8607
77.5937,12.9719
9.491,51.2993
103.6839,1.314
139.69,35.69
9.491,51.2993
-119.7143,45.8491
9.0,51.0
-70.5478,43.3881
116.3883,39.9289
24.0,56.0
2.0,46.0
-97.822,37.751
-121.9753,37.3417
8.4225,49.9896
-74.1403,40.8364
9.0,51.0
139.7532,35.6882
139.7532,35.6882
2.0,46.0
8.6843,50.1188
26.1691,44.418
-51.1744,-29.9228
24.9375,60.1708
145.0042,-37.8361
9.491,51.2993
103.8547,1.2929
9.491,51.2993
-119.7143,45.8491
9.0,51.0
113.25,23.1167
-121.9753,37.3417
-97.822,37.751
9.0,51.0
-77.4728,39.0481
9.491,51.2993
-73.5848,45.4995
8.6879,49.4071
8.6843,50.1188
-73.5794,45.5063
2.0,46.0
9.0,51.0
8.6843,50.1188
9.6585,47.4264
-121.9753,37.3417
-95.0,60.0
2.3387,48.8582
126.9741,37.5112
-79.4204,43.6655
-0.6658,51.5353
-77.3429,38.9609
-122.3004,47.4902
24.9375,60.1708
4.9479,52.3006
23.7353,37.9842
30.5238,50.4547
-77.0523,38.8078
-75.5646,6.2529
2.3387,48.8582
-0.1027,51.4316
103.8547,1.2929
116.3889,39.9288
-3.0333,53.4778
-83.0235,39.9653
50.1218,53.1813
-119.7143,45.8491
8.6879,49.4071
8.6879,49.4071
4.8995,52.3824
4.9392,52.352
2.3387,48.8582
-122.0748,37.4043
4.7136,52.67
-8.6517,41.1864
6.5496,53.2054
3.8809,43.6107
103.8547,1.2929
-0.093,51.5164
-83.3536,33.9332
8.6843,50.1188
2.3387,48.8582
2.0,46.0
-83.0235,39.9653
-95.6656,45.7244
4.4576,52.1399
-9.0497,53.2709
-6.2488,53.3338
-111.7401,33.3054
6.0872,50.776
115.8344,-31.9396
-5.9333,54.5833
37.6068,55.7386
138.3121,34.8732
24.9375,60.1708
9.0,51.0
27.9124,43.2184
2.0,46.0
103.8547,1.2929
116.3889,39.9288
9.491,51.2993
-98.4004,29.4963
-122.2773,37.8371
4.863,52.3099
2.25,48.9667
120.1619,30.294
19.0514,47.4925
-83.4656,42.3313
-77.539,39.018
7.1418,51.216
-122.6363,45.4805
-77.4728,39.0481
103.8547,1.2929
9.491,51.2993
18.3,59.2333
-74.0247,40.793
8.4881,49.4598
19.0542,49.8202
121.5318,25.0478
9.491,51.2993
-122.2209,37.8487
-79.3804,43.6667
-77.4728,39.0481
37.6172,55.7527
10.7747,59.8468
0.0,0.0
0.3056,51.6213
37.6172,55.7527
2.0,46.0
9.0,51.0
-71.0765,42.3498
4.6334,52.3964
2.0,46.0
0.3056,51.6213
-73.3546,40.7135
11.8133,48.022
-78.8781,42.8864
9.0939,49.0402
-3.7016,40.4143
13.2286,48.8388
9.9535,44.2984
103.8211,1.315
30.2316,50.2402
24.9375,60.1708
9.491,51.2993
59.965,57.9194
6.755,46.7038
8.4546,47.3925
8.6285,47.4434
8.6879,49.4071
-97.822,37.751
8.6879,49.4071
139.7532,35.6882
103.8547,1.2929
24.0,56.0
2.3387,48.8582
139.9449,35.7234
-77.539,39.018
-71.8479,45.4024
8.6843,50.1188
24.9375,60.1708
8.6879,49.4071
9.491,51.2993
151.2002,-33.8591
120.1619,30.294
-121.9753,37.3417
8.1551,47.1449
139.7459,35.5826
2.3387,48.8582
-0.093,51.5164
-78.8428,35.7178
9.491,51.2993
50.55,26.0333
9.491,51.2993
15.4833,50.05
-74.4606,40.5511
0.0,0.0
114.1667,22.25
-78.8781,42.8864
-121.9753,37.3417
-4.7237,41.6552
120.1619,30.294
-72.4486,41.3765
-122.3447,47.6144
4.8995,52.3824
120.1619,30.294
-121.9849,37.0089
-74.6123,39.3773
8.6879,49.4071
-96.8336,32.7908
23.3175,42.683
-5.1671,36.7423
24.9375,60.1708
6.4037,52.1573
-97.0829,32.9376
-0.6658,51.5353
-90.1985,38.6364
2.0,46.0
113.7266,34.7725
174.0,-41.0
11.9672,57.7066
-0.093,51.5164
9.491,51.2993
9.0,51.0
9.0,51.0
-121.8914,37.3387
-122.3993,37.7642
-87.9954,42.0048
77.5937,12.9719
-71.2084,42.352
4.85,45.748
-18.0,65.0
-46.6409,-23.5747
-122.33,37.5517
-122.4203,37.7958
-0.0667,51.6667
-97.822,37.751
-73.5794,45.5063
-0.1224,51.4964
4.9392,52.352
8.6879,49.4071
9.491,51.2993
47.9828,29.3659
-96.7692,32.831
8.6879,49.4071
8.6843,50.1188
-122.0748,37.4043
-119.7143,45.8491
-0.6658,51.5353
-79.3623,43.6547
-74.0247,40.793
139.69,35.69
0.0,0.0
103.8547,1.2929
114.1667,22.25
114.1667,22.25
8.5759,47.4317
-79.3623,43.6547
-97.3928,32.7796
120.1619,30.294
-84.3871,33.7485
2.3387,48.8582
113.7266,34.7725
29.6433,46.8403
-97.1356,49.867
8.6879,49.4071
11.1617,49.405
9.0,51.0
2.3387,48.8582
59.9169,56.7992
8.6879,49.4071
11.229,52.0304
-46.6409,-23.5747
-117.1002,32.8192
103.8547,1.2929
4.8995,52.3824
37.6068,55.7386
9.491,51.2993
-77.4728,39.0481
17.65,47.6
4.8995,52.3824
118.3428,35.0631
4.9392,52.352
9.491,51.2993
-123.0105,44.9466
4.8995,52.3824
4.35,50.85
-0.6658,51.5353
9.491,51.2993
12.3688,51.3489
19.9878,50.0239
-0.3734,53.7606
114.15,22.2909
-73.5794,45.5063
4.5158,52.1514
14.5046,46.0503
9.491,51.2993
-87.2729,36.5037
-77.4728,39.0481
2.0,46.0
16.4463,48.164
4.9392,52.352
8.5546,47.3664
-112.0029,33.5922
7.7702,51.3871
5.3504,60.3077
103.8547,1.2929
37.6068,55.7386
25.0619,60.32
-73.9771,40.8177
-0.093,51.5164
103.8547,1.2929
-76.0042,36.8558
144.8971,-37.7589
25.296,54.7081
11.1617,49.405
9.491,51.2993
-116.3583,43.7046
24.9375,60.1708
103.8547,1.2929
-74.1403,40.8364
14.4112,50.0848
9.0,51.0
9.491,51.2993
-77.4728,39.0481
-121.9753,37.3417
-97.753,30.4032
-122.0004,37.5625
8.6843,50.1188
-77.539,39.018
-97.822,37.751
5.8459,51.9832
6.9544,50.9301
17.6121,47.9927
11.4503,50.1007
4.464,51.9941
5.3001,59.2801
8.6843,50.1188
2.3387,48.8582
103.8547,1.2929
114.1667,22.25
29.0,47.0
8.6879,49.4071
120.1619,30.294
-122.0748,37.4043
30.5167,50.4333
114.1333,22.5333
16.4997,48.2169
-90.1985,38.6364
-97.4789,35.3352
2.3387,48.8582
-73.5794,45.5063
25.3424,50.7593
-74.1403,40.8364
30.2619,59.8981
139.7532,35.6882
103.8547,1.2929
0.0,0.0
7.0122,51.4476
-86.7837,36.1678
-80.1955,26.0162
114.1667,22.25
-72.9664,41.3293
-121.8846,37.3512
-0.1224,51.4964
11.6074,48.1089
113.25,23.1167
-0.0638,51.5128
-77.8618,40.7957
12.0,50.95
-73.5848,45.4995
9.0,51.0
-111.8867,33.6013
8.6843,50.1188
126.9741,37.5112
9.491,51.2993
0.2047,48.0004
-87.8248,41.5094
120.1619,30.294
-97.9437,30.37
-0.1224,51.4964
103.8547,1.2929
105.0,35.0
114.15,22.2909
8.4043,48.9661
8.6879,49.4071
2.3387,48.8582
4.9479,52.3006
-122.1961,47.7229
37.6068,55.7386
16.4392,43.5089
9.0,51.0
-122.0748,37.4043
105.0,35.0
9.491,51.2993
10.9675,49.5986
9.491,51.2993
14.4112,50.0848
106.6438,10.8142
-82.2214,34.9446
-73.5794,45.5063
-119.7143,45.8491
100.0,60.0
-84.4455,33.7838
9.491,51.2993
-74.0247,40.793
-90.1985,38.6364
9.491,51.2993
8.6843,50.1188
14.5046,46.0503
-83.0235,39.9653
-77.2481,38.6583
-96.8021,32.7889
-96.4629,32.749
-88.3028,41.8847
103.8547,1.2929
20.4721,44.8166
77.5937,12.9719
8.0442,47.3925
4.8995,52.3824
-77.2481,38.6583
9.491,51.2993
37.6172,55.7527
2.3527,48.8543
-87.9954,42.0048
9.0,51.0
11.1617,49.405
16.3479,48.2994
2.3387,48.8582
8.6879,49.4071
27.9124,43.2184
-88.3976,44.2773
7.0122,51.4476
2.0,46.0
14.25,40.8333
114.1667,22.25
17.1078,48.15
8.0761,48.6312
-97.822,37.751
-83.0235,39.9653
4.8995,52.3824
8.6843,50.1188
103.8547,1.2929
8.6843,50.1188
-6.2488,53.3338
-97.822,37.751
103.8547,1.2929
24.9375,60.1708
12.2012,44.4134
24.7518,42.1513
-122.3004,47.4902
77.0,20.0
-119.7143,45.8491
9.0,51.0
3.1338,50.6704
24.9375,60.1708
13.3985,52.5174
24.0,56.0
24.8714,60.1603
77.5937,12.9719
-119.7764,39.4972
114.1333,22.5333
-121.9753,37.3417
8.6843,50.1188
4.7009,50.8796
-0.0928,51.4743
-6.2488,53.3338
-84.4455,33.7838
-84.3797,33.8336
-77.2481,38.6583
-97.822,37.751
2.3527,48.8543
-6.5327,54.7082
-78.8358,42.7368
4.8995,52.3824
-97.7431,35.6695
2.3387,48.8582
-97.822,37.751
-117.2241,32.9511
24.9375,60.1708
9.491,51.2993
16.6442,49.2327
11.1617,49.405
-77.4728,39.0481
9.491,51.2993
24.0,56.0
126.7288,37.4562
24.9375,60.1708
5.75,52.5
4.8995,52.3824
8.4881,49.4598
30.5238,50.4547
-122.1136,48.183
-62.2833,-38.7167
9.0,51.0
0.0,0.0
2.3527,48.8543
120.1619,30.294
139.7532,35.6882
24.9375,60.1708
-6.2488,53.3338
8.6879,49.4071
2.3387,48.8582
14.4479,50.0761
4.6608,51.7909
8.6879,49.4071
-77.2481,38.6583
-64.5155,44.3835
9.491,51.2993
24.9375,60.1708
-77.3853,38.8754
-122.2971,37.5428
-80.8428,35.2316
-97.822,37.751
9.491,51.2993
25.296,54.7081
151.2295,-33.8324
-79.7658,40.4242
2.3387,48.8582
-74.0325,40.7424
8.6879,49.4071
-95.0,60.0
-73.5794,45.5063
6.8073,52.2937
-95.6401,29.9762
-96.8217,32.7787
9.491,51.2993
-96.8336,32.7908
4.8995,52.3824
9.491,51.2993
-73.6484,40.7244
-121.8914,37.3387
24.9375,60.1708
120.1619,30.294
9.0,51.0
-73.6303,45.4604
-95.0,60.0
-71.5569,41.8734
-74.1403,40.8364
-121.8914,37.3388
13.7768,45.6495
-95.0,60.0
15.6216,58.4109
23.3175,42.683
-79.5002,43.6089
-118.278,34.0584
-6.2488,53.3338
126.9741,37.5112
-91.4211,46.579
2.3387,48.8582
8.6879,49.4071
18.05,59.3
8.6879,49.4071
5.6101,52.338
-82.394,34.8526
-122.276,37.8637
-1.2205,53.169
-81.9969,28.9039
103.8547,1.2929
24.9375,60.1708
24.9375,60.1708
7.5151,53.4839
103.8547,1.2929
-73.5848,45.4995
2.0,46.0
-104.9419,39.9038
-74.0426,40.6208
-83.7059,42.3068
2.0,46.0
-77.4728,39.0481
2.3387,48.8582
105.0,35.0
-104.8958,39.642
-93.2188,44.9402
-73.2458,40.7801
-77.4728,39.0481
37.6172,55.7527
9.491,51.2993
120.1619,30.294
14.6121,46.2259
-78.9178,35.9112
9.491,51.2993
126.9741,37.5112
9.491,51.2993
2.3387,48.8582
10.6854,53.8685
15.0,46.0
126.7288,37.4562
-122.0748,37.4043
4.8995,52.3824
-83.0235,39.9653
-122.0152,37.0597
-73.5848,45.4995
9.3721,48.9282
-95.406,29.7738
-77.2481,38.6583
17.2096,48.1325
8.6879,49.4071
145.1924,-37.9508
103.8547,1.2929
10.0137,53.5007
23.3333,42.7
103.8547,1.2929
37.9914,55.9217
139.69,35.69
-18.0,65.0
8.6879,49.4071
-74.1914,40.8022
49.8759,40.3909
-3.7016,40.4143
-118.2606,34.0729
-0.1224,51.4964
7.0122,51.4476
-6.2488,53.3338
8.6843,50.1188
-74.0247,40.793
9.0,51.0
-74.4606,40.5511
120.1619,30.294
14.5222,48.1667
103.8,1.3667
139.7532,35.6882
-96.5434,33.0032
4.3333,50.8333
-77.2481,38.6583
-4.4648,50.4645
11.1617,49.405
-68.8141,-32.8836
9.0,51.0
-77.5359,39.1821
24.0,56.0
9.491,51.2993
-1.4331,53.7069
-122.33,37.5517
-121.7913,37.3304
-77.4728,39.0481
9.491,51.2993
0.0,0.0
55.6667,-4.5833
60.611,56.8577
-74.6265,40.4856
9.0,51.0
-71.0975,42.3464
-81.2585,28.5464
8.6843,50.1188
-71.0975,42.3464
9.0,51.0
2.3059,48.6113
-119.7143,45.8491
4.3333,50.8333
26.1033,44.4354
4.2182,51.9949
4.9392,52.352
2.3387,48.8582
5.922,51.9908
-77.6576,35.206
2.3387,48.8582
103.8547,1.2929
9.0,51.0
114.1667,22.25
-122.0748,37.4043
56.2478,58.0033
-90.1985,38.6364
30.5167,50.4333
144.9929,-37.8281
-76.5789,39.4126
28.6343,44.1807
-119.7143,45.8491
-96.2715,30.5478
14.5667,46.1333
6.6618,46.5103
-122.0748,37.4043
4.9167,52.35
103.8547,1.2929
-77.4728,39.0481
24.9375,60.1708
8.6879,49.4071
-118.2781,34.0587
77.5937,12.9719
8.6879,49.4071
99.9667,12.5667
8.6843,50.1188
6.6112,53.1735
5.8376,53.1818
3.2181,50.7012
-74.0247,40.793
8.6879,49.4071
-111.8867,33.6013
5.5053,51.7531
2.0,46.0
-96.6826,33.0287
-84.5017,33.8775
113.1117,28.1783
0.0,0.0
-124.9835,49.6585
139.7459,35.5826
4.4594,51.9164
47.8636,42.5633
-81.3264,35.7532
-83.0235,39.9653
8.6879,49.4071
139.69,35.69
4.8995,52.3824
-72.8189,41.5401
8.5546,47.3664
12.1179,57.6589
15.0,62.0
2.4204,48.8058
2.3387,48.8582
9.491,51.2993
-80.2318,25.8119
15.9969,50.2017
8.6843,50.1188
-118.4252,34.0318
2.0,46.0
138.0,36.0
-122.3451,47.6348
8.6879,49.4071
9.0,51.0
0.0,0.0
9.0,51.0
28.1711,-25.8765
-73.8434,40.9656
6.9074,52.2533
120.1619,30.294
13.3985,52.5174
-80.2318,25.8119
9.491,51.2993
103.8,1.3667
120.1619,30.294
-71.5431,42.3491
-121.9753,37.3417
-78.8369,42.9436
8.6843,50.1188
-122.33,37.5517
9.0,51.0
-6.2488,53.3338
9.491,51.2993
-92.3724,34.7757
2.3387,48.8582
9.491,51.2993
23.7353,37.9842
8.6843,50.1188
-84.0154,39.8026
5.8935,51.9435
-97.822,37.751
-77.2481,38.6583
120.1619,30.294
12.0784,57.9258
-104.0702,39.2087
8.5546,47.3664
-74.0247,40.793
170.5101,-45.8384
8.6843,50.1188
14.1081,59.3098
9.2072,49.9644
-83.3536,33.9332
8.6843,50.1188
2.3387,48.8582
114.1667,22.25
-122.6236,49.1285
8.45,48.0667
-119.7143,45.8491
103.6839,1.314
-118.3531,33.8104
-0.1194,50.8612
-105.098,39.7425
9.491,51.2993
-157.9258,21.3571
5.3874,52.1699
2.3387,48.8582
9.1837,45.5519
151.2002,-33.8591
-90.1985,38.6364
4.3221,52.0328
24.0,56.0
9.0,51.0
-123.121,45.6535
-121.9126,37.3209
114.1667,22.25
21.0543,49.9673
-76.998,38.8325
2.8793,50.1998
8.6879,49.4071
9.491,51.2993
-90.1985,38.6364
4.8669,52.3617
39.2192,21.5168
103.8547,1.2929
114.1333,22.5333
-118.2607,34.11
8.6879,49.4071
-119.7143,45.8491
23.7817,61.4942
5.75,52.5
-74.0247,40.793
0.1394,51.4629
103.8547,1.2929
4.9167,52.35
5.3459,43.3765
-0.6658,51.5353
4.6568,52.3902
11.1617,49.405
24.9375,60.1708
-97.822,37.751
8.6879,49.4071
8.6879,49.4071
8.6879,49.4071
11.1617,49.405
8.6879,49.4071
103.8547,1.2929
8.6843,50.1188
-123.1721,49.1626
5.9839,49.5758
114.1667,22.25
-77.3939,38.9258
21.0362,52.2394
8.9146,52.2895
-121.9753,37.3417
8.6843,50.1188
25.296,54.7081
126.9741,37.5112
4.9479,52.3006
9.491,51.2993
-97.822,37.751
126.7288,37.4562
-97.822,37.751
-116.4343,43.6502
16.7819,45.475
-76.7094,40.2782
25.7112,60.9842
-122.9711,46.1478
16.3672,48.2006
144.9644,-37.81
15.8,50.1511
9.491,51.2993
11.0683,49.4475
-84.5455,38.2132
-79.4349,43.9394
5.0085,52.0941
-49.2916,-25.5026
126.7288,37.4562
-84.4009,39.3434
-83.0558,42.6919
151.1795,-33.8582
-122.1245,37.7047
14.9423,40.7181
-75.663,45.44
-97.822,37.751
120.1619,30.294
9.0,51.0
114.1333,22.5333
101.5869,3.1149
8.3979,49.0083
-6.2488,53.3338
19.0,42.0
129.3648,36.0292
9.491,51.2993
-74.0247,40.793
-73.9523,40.665
-119.7143,45.8491
24.7737,60.1627
2.1611,41.3891
126.9741,37.5112
11.1746,50.3592
4.8995,52.3824
8.6843,50.1188
103.6839,1.314
11.1617,49.405
114.1667,22.25
1.5333,42.5
-94.7067,38.8939
-1.3043,53.4826
-95.0,60.0
8.6879,49.4071
37.6068,55.7386
7.7884,51.8559
-97.822,37.751
37.6068,55.7386
7.7695,51.4756
2.3869,48.9163
126.9741,37.5112
4.8187,52.442
-111.9837,33.4917
13.8667,50.6833
-0.1224,51.4964
-84.3797,33.8336
4.7084,52.5253
113.25,23.1167
9.491,51.2993
9.491,51.2993
-80.8428,35.2316
112.5,2.5
11.0087,49.5988
8.6843,50.1188
14.4479,50.0761
113.7266,34.7725
18.9497,69.6601
-113.5181,53.5349
-84.3871,33.7485
2.3387,48.8582
18.056,59.3247
9.0,51.0
9.491,51.2993
-96.8217,32.7787
8.6879,49.4071
4.8995,52.3824
135.5118,34.6534
126.9741,37.5112
7.5241,51.6067
-122.0748,37.4043
-87.9954,42.0048
4.8995,52.3824
-74.1697,40.739
2.3387,48.8582
-6.2488,53.3338
17.5113,48.1454
2.0,46.0
21.905,61.439
-122.3004,47.4902
11.1617,49.405
-79.4349,43.9394
6.8962,46.4678
8.6843,50.1188
11.1617,49.405
-119.7143,45.8491
18.056,59.3247
120.1619,30.294
-84.4455,33.7838
6.636,46.5189
14.5046,46.0503
116.3883,39.9289
103.6839,1.314
-97.822,37.751
9.491,51.2993
139.7532,35.6882
-97.822,37.751
9.0,51.0
103.6839,1.314
2.3387,48.8582
37.6172,55.7527
11.1617,49.405
-58.3845,-34.6021
-77.1003,39.0006
120.1619,30.294
-81.921,41.4519
8.6843,50.1188
8.7559,50.3374
9.491,51.2993
2.0,46.0
103.6839,1.314
-82.4733,27.3254
8.6843,50.1188
30.2316,50.2402
8.6879,49.4071
103.8547,1.2929
-97.8209,30.5045
-79.3623,43.6547
151.1057,-33.7778
8.6879,49.4071
4.2137,51.1279
77.5937,12.9719
126.7288,37.4562
126.7288,37.4562
4.9392,52.352
-96.8336,32.7908
120.1619,30.294
9.491,51.2993
-122.0748,37.4043
151.1327,-33.8484
-60.9589,-34.585
145.1656,-37.8812
9.0,51.0
28.481,49.2328
-111.7467,40.5834
-0.5442,44.7733
-121.9753,37.3417
112.5,2.5
151.2002,-33.8591
9.491,51.2993
-74.1601,39.9769
11.1617,49.405
24.9375,60.1708
17.1333,49.5667
100.4667,13.75
-97.822,37.751
5.5184,50.8733
18.056,59.3247
-119.7143,45.8491
9.0,51.0
-95.0,60.0
2.0,46.0
50.5779,26.241
9.491,51.2993
9.9249,57.0501
-104.8447,39.4895
139.7459,35.5826
